year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,dui,felony,misdemeanor,dui_rate,felony_rate,misdemeanor_rate
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308180,,1211.0,2743.0,,393.0,890.1
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,172718,,1399.0,2240.0,,810.0,1296.9
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,110130,,1784.0,1231.0,,1619.9,1117.8
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47052,,232.0,623.0,,493.1,1324.1
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268103,,2644.0,7243.0,,986.2,2701.6
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39009,,374.0,314.0,,958.8,804.9
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,12252,,53.0,128.0,,432.6,1044.7
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,14320,,122.0,202.0,,852.0,1410.6
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15064,,167.0,264.0,,1108.6,1752.5
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,12690,,36.0,67.0,,283.7,528.0
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16163,,120.0,224.0,,742.4,1385.9
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33261,,118.0,340.0,,354.8,1022.2
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29614,,212.0,609.0,,715.9,2056.5
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35313,,196.0,630.0,,555.0,1784.0
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14873,,67.0,115.0,,450.5,773.2
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52786,,219.0,496.0,,414.9,939.6
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,187314,,1349.0,2283.0,,720.2,1218.8
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21844,,162.0,254.0,,741.6,1162.8
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16500,,43.0,145.0,,260.6,878.8
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,16233,,112.0,265.0,,690.0,1632.5
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,4454,,62.0,44.0,,1392.0,987.9
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5957,,81.0,45.0,,1359.7,755.4
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,5910,,35.0,107.0,,592.2,1810.5
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33073,,193.0,328.0,,583.6,991.7
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16133,,178.0,236.0,,1103.3,1462.8
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147699,,1149.0,1961.0,,777.9,1327.7
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,268646,,1864.0,8277.0,,693.8,3081.0
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24910,,432.0,331.0,,1734.2,1328.8
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199390,,1131.0,2085.0,,567.2,1045.7
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7455,,50.0,88.0,,670.7,1180.4
2012,86,171.0,Scott,7,Central,Completely Rural,100.0,5286,,34.0,47.0,,643.2,889.1
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22207,,238.0,256.0,,1071.7,1152.8
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,5741,,29.0,47.0,,505.1,818.7
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46886,,339.0,1092.0,,723.0,2329.1
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,136125,,739.0,1324.0,,542.9,972.6
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,17613,,223.0,177.0,,1266.1,1004.9
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80864,,608.0,1086.0,,751.9,1343.0
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11685,,108.0,132.0,,924.3,1129.7
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,17754,,143.0,304.0,,805.5,1712.3
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14598,,77.0,153.0,,527.5,1048.1
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16655,,204.0,189.0,,1224.9,1134.8
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,14523,,138.0,240.0,,950.2,1652.6
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57760,,476.0,443.0,,824.1,767.0
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,682535,,2988.0,3533.0,,437.8,517.6
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66774,,596.0,794.0,,892.6,1189.1
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,292112,,3748.0,4516.0,,1283.1,1546.0
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38845,,159.0,302.0,,409.3,777.4
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,67001,,814.0,577.0,,1214.9,861.2
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7236,,98.0,49.0,,1354.3,677.2
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17327,,133.0,164.0,,767.6,946.5
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53767,,291.0,898.0,,541.2,1670.2
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,6863,,32.0,61.0,,466.3,888.8
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34113,,105.0,338.0,,307.8,990.8
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5008,,84.0,48.0,,1677.3,958.5
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14969,,76.0,300.0,,507.7,2004.1
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,13301,,115.0,201.0,,864.6,1511.2
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,206433,,2108.0,1404.0,,1021.2,680.1
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,34147,,252.0,333.0,,738.0,975.2
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16095,,98.0,197.0,,608.9,1224.0
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13556,,105.0,155.0,,774.6,1143.4
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37727,,167.0,266.0,,442.7,705.1
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,53052,,500.0,695.0,,942.5,1310.0
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5254885,,33851.0,162093.0,,644.2,3084.6
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19435,,165.0,237.0,,849.0,1219.4
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10905,,75.0,153.0,,687.8,1403.0
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104207,,957.0,1921.0,,918.4,1843.4
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16373,,65.0,298.0,,397.0,1820.1
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19859,,103.0,153.0,,518.7,770.4
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,932519,,2469.0,6403.0,,264.8,686.6
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17938,,173.0,276.0,,964.4,1538.6
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6687,,67.0,68.0,,1001.9,1016.9
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34215,,236.0,470.0,,689.8,1373.7
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22193,,357.0,330.0,,1608.6,1487.0
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,13672,,87.0,138.0,,636.3,1009.4
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39553,,431.0,602.0,,1089.7,1522.0
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36322,,224.0,589.0,,616.7,1621.6
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5387,,59.0,102.0,,1095.2,1893.4
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,13634,,102.0,178.0,,748.1,1305.6
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50187,,235.0,947.0,,468.2,1886.9
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8346,,75.0,73.0,,898.6,874.7
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18544,,43.0,122.0,,231.9,657.9
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4176,,53.0,66.0,,1269.2,1580.5
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6962,,68.0,91.0,,976.7,1307.1
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,49921,,360.0,403.0,,721.1,807.3
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28941,,153.0,332.0,,528.7,1147.2
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59757,,639.0,637.0,,1069.3,1066.0
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9606,,58.0,77.0,,603.8,801.6
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38647,,564.0,641.0,,1459.4,1658.6
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22575,,174.0,416.0,,770.8,1842.7
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22396,,59.0,189.0,,263.4,843.9
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12868,,77.0,99.0,,598.4,769.4
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,522935,,2417.0,5409.0,,462.2,1034.4
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,112752,,592.0,1470.0,,525.0,1303.7
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,119594,,410.0,1055.0,,342.8,882.2
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,52127,,594.0,891.0,,1139.5,1709.3
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704462,,3796.0,5638.0,,538.9,800.3
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112428,,594.0,1483.0,,528.3,1319.1
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16725,,168.0,148.0,,1004.5,884.9
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35116,,287.0,315.0,,817.3,897.0
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37396,,317.0,561.0,,847.7,1500.2
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,29821,,245.0,569.0,,821.6,1908.1
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32246,,319.0,757.0,,989.3,2347.6
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307587,,1180.0,2655.0,,383.6,863.2
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,175045,,1736.0,2655.0,,991.7,1516.8
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,109563,,1595.0,1240.0,,1455.8,1131.8
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,46679,,196.0,536.0,,419.9,1148.3
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,267317,,2859.0,6812.0,,1069.5,2548.3
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38672,,413.0,311.0,,1068.0,804.2
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,12121,,36.0,64.0,,297.0,528.0
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,14144,,176.0,175.0,,1244.3,1237.3
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14845,,149.0,169.0,,1003.7,1138.4
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,12571,,26.0,45.0,,206.8,358.0
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16075,,127.0,181.0,,790.0,1126.0
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33459,,124.0,352.0,,370.6,1052.0
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29362,,193.0,495.0,,657.3,1685.9
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34999,,171.0,452.0,,488.6,1291.5
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14796,,61.0,89.0,,412.3,601.5
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52279,,250.0,519.0,,478.2,992.8
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,188645,,1145.0,2157.0,,607.0,1143.4
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21714,,148.0,284.0,,681.6,1307.9
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16429,,46.0,90.0,,280.0,547.8
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,16071,,101.0,210.0,,628.5,1306.7
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,4453,,43.0,36.0,,965.6,808.4
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5889,,103.0,189.0,,1749.0,3209.4
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,5854,,34.0,103.0,,580.8,1759.5
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33174,,196.0,354.0,,590.8,1067.1
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16007,,150.0,265.0,,937.1,1655.5
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147688,,1123.0,1909.0,,760.4,1292.6
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266805,,1934.0,8411.0,,724.9,3152.5
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24799,,389.0,296.0,,1568.6,1193.6
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199131,,1250.0,2136.0,,627.7,1072.7
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7391,,54.0,81.0,,730.6,1095.9
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,5211,,28.0,41.0,,537.3,786.8
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22141,,179.0,247.0,,808.5,1115.6
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,5707,,26.0,42.0,,455.6,735.9
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46672,,282.0,1048.0,,604.2,2245.5
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,136268,,665.0,1167.0,,488.0,856.4
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,17545,,241.0,182.0,,1373.6,1037.3
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80588,,692.0,1087.0,,858.7,1348.8
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11673,,104.0,138.0,,890.9,1182.2
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,17670,,148.0,296.0,,837.6,1675.2
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14413,,86.0,149.0,,596.7,1033.8
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16664,,165.0,218.0,,990.2,1308.2
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,14435,,162.0,270.0,,1122.3,1870.5
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57462,,385.0,411.0,,670.0,715.3
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,683873,,2743.0,3324.0,,401.1,486.1
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67447,,593.0,840.0,,879.2,1245.4
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,290994,,3462.0,4292.0,,1189.7,1474.9
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39035,,163.0,282.0,,417.6,722.4
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,66973,173.0,714.0,452.0,258.3,1066.1,674.9
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7082,38.0,64.0,38.0,536.6,903.7,536.6
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17071,41.0,78.0,110.0,240.2,456.9,644.4
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53740,314.0,327.0,1169.0,584.3,608.5,2175.3
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,6833,9.0,24.0,51.0,131.7,351.2,746.4
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33861,51.0,81.0,306.0,150.6,239.2,903.7
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4925,18.0,43.0,69.0,365.5,873.1,1401.0
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14783,105.0,88.0,303.0,710.3,595.3,2049.7
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,13091,67.0,129.0,202.0,511.8,985.4,1543.0
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,207959,650.0,1824.0,1376.0,312.6,877.1,661.7
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,33810,86.0,230.0,304.0,254.4,680.3,899.1
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16046,85.0,94.0,220.0,529.7,585.8,1371.1
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13446,43.0,95.0,130.0,319.8,706.5,966.8
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37644,90.0,192.0,304.0,239.1,510.0,807.6
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,52522,241.0,588.0,760.0,458.9,1119.5,1447.0
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5257481,11143.0,27106.0,139710.0,211.9,515.6,2657.4
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19285,73.0,204.0,257.0,378.5,1057.8,1332.6
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10924,43.0,71.0,132.0,393.6,649.9,1208.3
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104570,551.0,988.0,1750.0,526.9,944.8,1673.5
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16216,67.0,72.0,222.0,413.2,444.0,1369.0
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19903,67.0,106.0,105.0,336.6,532.6,527.6
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,933820,5558.0,2193.0,6130.0,595.2,234.8,656.4
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17805,46.0,199.0,236.0,258.4,1117.7,1325.5
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6628,18.0,36.0,41.0,271.6,543.2,618.6
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34119,211.0,268.0,474.0,618.4,785.5,1389.3
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22072,107.0,252.0,259.0,484.8,1141.7,1173.4
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,13539,50.0,88.0,174.0,369.3,650.0,1285.2
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39445,126.0,436.0,631.0,319.4,1105.3,1599.7
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35990,157.0,237.0,485.0,436.2,658.5,1347.6
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5280,15.0,46.0,62.0,284.1,871.2,1174.2
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,13415,48.0,105.0,173.0,357.8,782.7,1289.6
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50290,210.0,196.0,633.0,417.6,389.7,1258.7
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8314,52.0,59.0,92.0,625.5,709.6,1106.6
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18324,69.0,101.0,137.0,376.6,551.2,747.7
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4148,9.0,36.0,72.0,217.0,867.9,1735.8
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7011,94.0,64.0,81.0,1340.8,912.9,1155.3
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,49830,264.0,381.0,429.0,529.8,764.6,860.9
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28719,49.0,119.0,260.0,170.6,414.4,905.3
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59359,287.0,546.0,618.0,483.5,919.8,1041.1
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9633,25.0,53.0,84.0,259.5,550.2,872.0
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38377,138.0,408.0,538.0,359.6,1063.1,1401.9
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22467,85.0,172.0,403.0,378.3,765.6,1793.7
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22338,90.0,54.0,209.0,402.9,241.7,935.6
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12890,36.0,71.0,87.0,279.3,550.8,674.9
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,526028,1316.0,2378.0,5353.0,250.2,452.1,1017.6
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111907,348.0,609.0,1420.0,311.0,544.2,1268.9
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,121413,251.0,417.0,1112.0,206.7,343.5,915.9
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,51944,192.0,521.0,848.0,369.6,1003.0,1632.5
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704618,2780.0,3521.0,5295.0,394.5,499.7,751.5
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111669,553.0,541.0,1424.0,495.2,484.5,1275.2
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16558,46.0,120.0,171.0,277.8,724.7,1032.7
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34904,145.0,281.0,328.0,415.4,805.1,939.7
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37040,144.0,308.0,537.0,388.8,831.5,1449.8
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,29656,63.0,160.0,401.0,212.4,539.5,1352.2
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,31792,221.0,326.0,750.0,695.1,1025.4,2359.1
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307414,1107.0,1157.0,2489.0,360.1,376.4,809.7
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,174121,779.0,1586.0,2400.0,447.4,910.9,1378.4
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,108520,616.0,1618.0,1259.0,567.6,1491.0,1160.2
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,46204,166.0,206.0,526.0,359.3,445.8,1138.4
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,266618,875.0,2769.0,6278.0,328.2,1038.6,2354.7
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38558,177.0,333.0,275.0,459.0,863.6,713.2
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,11959,28.0,56.0,122.0,234.1,468.3,1020.2
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,14102,21.0,140.0,150.0,148.9,992.8,1063.7
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14753,77.0,144.0,148.0,521.9,976.1,1003.2
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,12505,41.0,71.0,92.0,327.9,567.8,735.7
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15900,42.0,107.0,166.0,264.2,673.0,1044.0
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33542,125.0,123.0,317.0,372.7,366.7,945.1
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29448,96.0,181.0,422.0,326.0,614.6,1433.0
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34672,78.0,145.0,431.0,225.0,418.2,1243.1
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14750,48.0,48.0,76.0,325.4,325.4,515.3
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51949,151.0,256.0,498.0,290.7,492.8,958.6
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,187531,615.0,1001.0,2485.0,327.9,533.8,1325.1
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21540,72.0,133.0,248.0,334.3,617.5,1151.3
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16408,65.0,51.0,104.0,396.1,310.8,633.8
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,15955,44.0,97.0,203.0,275.8,608.0,1272.3
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,4371,12.0,37.0,38.0,274.5,846.5,869.4
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5794,30.0,72.0,147.0,517.8,1242.7,2537.1
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,5832,15.0,39.0,155.0,257.2,668.7,2657.8
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33142,53.0,248.0,378.0,159.9,748.3,1140.5
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16018,72.0,187.0,226.0,449.5,1167.4,1410.9
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147090,829.0,1024.0,1689.0,563.6,696.2,1148.3
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265922,1201.0,1769.0,7658.0,451.6,665.2,2879.8
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24492,34.0,338.0,236.0,138.8,1380.0,963.6
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199180,1147.0,1444.0,1616.0,575.9,725.0,811.3
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7260,43.0,36.0,70.0,592.3,495.9,964.2
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,5170,13.0,24.0,46.0,251.5,464.2,889.7
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22106,53.0,152.0,312.0,239.8,687.6,1411.4
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,5602,13.0,18.0,33.0,232.1,321.3,589.1
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46267,128.0,330.0,1075.0,276.7,713.3,2323.5
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135363,740.0,591.0,946.0,546.7,436.6,698.9
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,17407,101.0,280.0,284.0,580.2,1608.5,1631.5
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79786,205.0,632.0,1030.0,256.9,792.1,1291.0
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11600,77.0,114.0,192.0,663.8,982.8,1655.2
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,17719,73.0,130.0,204.0,412.0,733.7,1151.3
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14391,36.0,72.0,126.0,250.2,500.3,875.5
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16593,64.0,209.0,152.0,385.7,1259.6,916.0
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,14267,65.0,140.0,288.0,455.6,981.3,2018.6
